mass A
t	x	y
17.648	0.02407788888881579	0.011749160152286053
17.680033333333334	0.02874118170381168	0.012394406106634531
17.728033333333332	0.031814626397582646	0.01280312658903257
17.760266666666666	0.032799345297838955	0.012964667092811105
17.7922	0.03173808952037088	0.012843441011315293
17.824133333333336	0.028597173519487873	0.012303544988757686
17.856066666666667	0.023834727947972534	0.011939616276187837
17.888366666666666	0.017739898582567915	0.01150755187410979
17.92	0.010860226077372082	0.01137826738922712
17.9521	0.003506435057351598	0.01149420592740108
17.984033333333333	-0.0036070699058731726	0.01195745751367358
18.016233333333336	-0.009954088958283758	0.012586404422545772
18.0482	-0.015102496377374708	0.013128451166288663
18.0802	-0.01869052670446525	0.01379761067795468
18.111966666666667	-0.020401498176704447	0.01423874636819894
18.1599	-0.020396595133772566	0.014241906354299616
18.19196666666667	-0.018843643705534707	0.0138506689540972
18.224133333333334	-0.015409026746530219	0.013158970677436377
18.25603333333333	-0.010428426386873468	0.012485362167450331
18.28806666666667	-0.004196328853614151	0.011845840652425832
18.320133333333334	0.0029508714064354624	0.011338534218917867
18.352133333333335	0.010146461644608418	0.011221570346490545
18.384133333333335	0.01713700345435798	0.01133459787217464
18.4162	0.023215806195658772	0.011734688914802144
18.44816666666667	0.028018658886440118	0.012251202335724215
18.4802	0.03124902469326435	0.012811380283336254
18.512033333333335	0.03255148626313842	0.01285561254378867
18.544066666666666	0.03176748301194665	0.012886020209526505
18.592233333333333	0.028934211810784483	0.01243430933207465
18.624133333333333	0.024461018217009134	0.011978670955679838
18.656200000000002	0.01864315534724209	0.01157404138819304
18.688100000000002	0.011904225980138572	0.011295030867354061
18.719866666666668	0.004683730822458321	0.011462730017354983
18.751933333333334	-0.0024316612585518205	0.011816391734888881
18.784200000000002	-0.00887241102108971	0.01235240123713055
18.816233333333333	-0.014166116787164729	0.012954009466501631
18.848266666666667	-0.017972634508759078	0.01375375668388934
18.880033333333333	-0.019896558756105964	0.01415635420390815
18.912100000000002	-0.02017666832753523	0.014135555792629956
18.944233333333333	-0.01889657778375642	0.014006756450859525
18.976200000000002	-0.01587856239366553	0.013322545162491234
19.024033333333335	-0.011094174221875808	0.012626156270995642
19.056166666666662	-0.005046912350257726	0.011930826704823594
19.088266666666666	0.0018665604265879487	0.011489534202203
19.12016666666667	0.008989813418913806	0.011281754389390192
19.152066666666666	0.015899823534323787	0.011265985553916696
19.184033333333335	0.02210869585910924	0.011716179766670665
19.216066666666666	0.027130856421009153	0.01219786944381046
19.248233333333335	0.030578584951895915	0.012663274331156216
19.279966666666667	0.03212464933112347	0.012868048291775569
19.311933333333336	0.03164778103874605	0.012757685833566929
19.3444	0.02903179630560382	0.012466358423102869
19.376233333333335	0.02480386215771202	0.012085176508231904
19.424166666666668	0.019298629663502542	0.01157205117938917
19.4561	0.012672906230414283	0.01139492630818792
19.488033333333334	0.005587346840652374	0.01141723227921873
19.52006666666667	-0.0015107011994545672	0.011772063636510927
19.55216666666667	-0.008027640793018542	0.012291308207803137
19.58416666666667	-0.013470665691304229	0.012892766308782083
19.61616666666667	-0.01731789275657042	0.013547249790903965
19.64806666666667	-0.019585863394635417	0.01392146940732808
19.67996666666667	-0.020255418681571324	0.014120717102822533
19.71186666666667	-0.019184224045034337	0.013952244616386333
19.7439	-0.016394783242544064	0.01347032467087303
19.77586666666667	-0.011976101842009701	0.012776997893666625
19.808	-0.00614911773686011	0.012070277054800849
19.856166666666667	6.131160529190272E-4	0.011551005733031472
19.888166666666667	0.007692224557308558	0.011301648128881986
19.919966666666667	0.014656091779603808	0.011368041990448136
19.952	0.020939942639815357	0.011742035262780504
19.984166666666667	0.02609854769228842	0.012158419316677993
20.016233333333336	0.029878475208245214	0.012667819598631253
20.048	0.03175337019098495	0.013021028002786789
20.080033333333333	0.03168993988550706	0.012999945931866791
20.1121	0.029496884588050054	0.012490132635246481
